DATE,X,Y,AREA
2024-03-16 16:23:29,2556.3161764705883,1386.6544117647059,17.1
2024-03-16 17:03:29,2556.32,1389.0,25.1
2024-03-16 17:43:29,2557.6303317535544,1392.3412322274883,26.5
2024-03-16 18:23:29,2558.528846153846,1393.2548076923076,26.1
2024-03-17 09:20:12,2549.512658227848,1409.4177215189873,19.8
2024-03-17 10:00:12,2545.1967930029155,1407.3148688046647,86.1
2024-03-17 10:40:12,2560.516806722689,1411.9285714285713,29.9
2024-03-17 11:20:12,2562.3805825242716,1425.366990291262,64.7
2024-03-17 12:00:12,2558.6392405063293,1422.6962025316457,19.8
2024-03-17 15:20:12,2560.723756906077,1424.2707182320441,22.7
2024-03-17 16:00:12,2549.0393700787404,1420.1968503937007,15.9
2024-03-17 16:40:12,2548.050909090909,1426.0145454545454,34.5
2024-03-17 17:20:12,2553.7432432432433,1429.8141891891892,37.2
2024-03-17 18:00:12,2551.1685082872928,1432.5386740331492,45.5
2024-03-18 08:08:55,2556.692607003891,1436.7470817120623,32.3
2024-03-18 08:48:55,2560.24,1438.0977777777778,28.3
2024-03-18 09:28:55,2563.1067415730336,1441.2696629213483,22.4
2024-03-18 10:08:55,2561.521276595745,1446.127659574468,11.8
2024-03-18 10:48:55,2561.53125,1446.1875,16.1
2024-03-18 11:28:55,2564.436507936508,1447.1349206349207,15.8
2024-03-18 12:08:55,2559.1446808510636,1448.8127659574468,29.5
2024-03-18 12:48:55,2539.908163265306,1422.0,12.3
