DATE,X,Y,AREA
2024-03-16 14:23:29,2534.3177083333335,1014.6458333333334,24.1
2024-03-16 15:03:29,2525.4505494505493,1017.7362637362637,22.9
2024-03-16 15:43:29,2525.1506024096384,1021.9518072289156,20.8
2024-03-16 16:23:29,2532.0263157894738,1028.517543859649,28.6
2024-03-16 17:03:29,2532.1329787234044,1028.6914893617022,23.6
2024-03-16 17:43:29,2530.2622950819673,1030.377049180328,23.0
2024-03-16 18:23:29,2526.572881355932,1030.4474576271186,37.0
2024-03-17 09:20:12,2519.8161290322582,1048.0258064516129,272.5
2024-03-17 10:00:12,2517.3609022556393,1046.4319131161237,300.6
2024-03-17 11:20:12,2527.6451287228674,1063.9030792529027,248.8
2024-03-17 12:00:12,2521.0721649484535,1054.4536082474226,12.2
2024-03-17 12:40:12,2525.2125,1058.0,10.0
2024-03-17 16:40:12,2500.921348314607,1054.1348314606741,11.2
2024-03-17 17:20:12,2528.4368932038833,1056.514563106796,12.9
2024-03-18 08:08:55,2534.6893203883496,1052.2233009708739,12.9
2024-03-18 08:48:55,2530.3459119496856,1065.0817610062893,20.0
2024-03-18 09:28:55,2533.830508474576,1066.0112994350281,22.2
2024-03-18 10:08:55,2533.5436507936506,1078.1904761904761,31.6
2024-03-18 10:48:55,2533.0588235294117,1070.985294117647,25.6
2024-03-18 11:28:55,2536.1147540983607,1074.438524590164,30.6
2024-03-18 12:08:55,2532.027303754266,1077.627986348123,36.8
2024-03-18 12:48:55,2522.082474226804,1077.1855670103093,24.4
