DATE,X,Y,AREA
2024-03-15 11:17:28,2776.7701863354037,1388.0124223602484,20.2
2024-03-15 11:57:28,2775.7787234042553,1395.2978723404256,29.5
2024-03-15 12:47:07,2781.520325203252,1390.9918699186992,46.3
2024-03-15 13:27:07,2779.905325443787,1394.5680473372781,42.4
2024-03-15 14:07:07,2770.8274111675128,1399.6091370558377,24.7
2024-03-15 14:47:07,2773.0988372093025,1404.4244186046512,21.6
2024-03-15 15:27:07,2773.7837837837837,1402.7567567567567,27.9
2024-03-16 08:23:29,2777.7464788732395,1395.8169014084508,8.9
2024-03-16 09:03:29,2778.5208333333335,1399.2291666666667,6.0
2024-03-17 09:20:12,2781.551957831325,1403.519201807229,333.5
2024-03-17 10:00:12,2783.1636238374094,1393.1298656562178,364.6
2024-03-17 14:40:12,2777.9636363636364,1400.8272727272727,13.8
2024-03-17 16:00:12,2770.689655172414,1406.8735632183907,10.9
