DATE,X,Y,AREA
2024-03-16 16:23:29,2788.688796680498,786.6390041493776,60.5
2024-03-16 17:03:29,2799.8809523809523,791.8730158730159,15.8
2024-03-17 10:40:12,2776.616272677295,761.3826278174821,228.4
2024-03-18 08:08:55,2779.5322657743786,744.2832217973231,525.4
2024-03-18 08:48:55,2781.877058963953,740.1145858200048,526.1
2024-03-18 09:28:55,2781.482725527831,739.6190019193858,392.6
2024-03-18 10:08:55,2777.922775800712,735.5907473309609,352.9
2024-03-18 10:48:55,2774.1954828660437,738.1273364485982,322.5
2024-03-18 11:28:55,2777.824536032779,752.5116895637503,521.0
2024-03-18 12:08:55,2779.52259406315,753.9279636982417,664.2
