DATE,X,Y,AREA
2024-03-15 09:17:28,2500.503086419753,448.9567901234568,40.7
2024-03-15 09:57:28,2509.044510385757,452.80118694362017,42.3
2024-03-15 10:37:28,2508.2019002375296,462.0712589073634,52.9
2024-03-15 11:17:28,2509.190954773869,464.2638190954774,50.0
2024-03-15 11:57:28,2509.9349845201236,474.9783281733746,40.6
2024-03-15 12:47:07,2514.5823529411764,465.5882352941176,64.0
2024-03-15 13:27:07,2509.9377510040163,469.59437751004015,62.5
2024-03-15 14:07:07,2506.512702078522,467.7528868360277,54.4
2024-03-15 15:27:07,2497.3733766233768,475.77597402597405,38.7
2024-03-16 08:23:29,2505.6470588235293,480.47058823529414,21.3
2024-03-16 09:03:29,2501.135593220339,492.96610169491527,22.2
2024-03-16 09:43:29,2501.266055045872,498.6307339449541,54.8
2024-03-16 10:23:29,2503.691056910569,494.3821138211382,15.4
2024-03-16 11:03:29,2500.753012048193,494.84939759036143,20.8
2024-03-16 11:43:29,2491.125295508274,504.2482269503546,53.1
2024-03-16 12:23:29,2494.5367847411444,498.7765667574932,46.1
2024-03-16 13:03:29,2510.4021739130435,495.3152173913044,11.6
2024-03-16 13:43:29,2490.596546310832,508.24960753532184,80.0
2024-03-16 14:23:29,2497.5308056872036,511.93838862559244,53.0
2024-03-16 15:03:29,2495.7221350078494,512.1585557299843,80.0
2024-03-16 15:43:29,2492.27397260274,508.68150684931504,36.7
2024-03-16 16:23:29,2492.4622467771637,511.89871086556167,68.2
2024-03-16 17:03:29,2490.323529411765,507.1727941176471,34.2
2024-03-16 17:43:29,2493.0227272727275,508.71022727272725,22.1
2024-03-16 18:23:29,2489.032608695652,513.1867588932806,127.1
2024-03-17 09:20:12,2482.197267292912,526.0401366353544,294.1
2024-03-17 10:00:12,2480.419629057187,524.5730293663061,325.0
2024-03-17 10:40:12,2491.430420711974,524.588996763754,38.8
2024-03-17 11:20:12,2490.713691219309,538.1614648356222,301.8
2024-03-17 12:00:12,2499.212290502793,532.9050279329609,45.0
2024-03-17 12:40:12,2499.4646464646466,529.2626262626262,12.4
2024-03-17 13:20:12,2507.5552147239264,505.1226993865031,40.9
2024-03-17 16:00:12,2497.604719764012,523.1386430678466,42.6
2024-03-17 16:40:12,2502.1265822784812,516.626582278481,19.8
2024-03-17 17:20:12,2512.7620967741937,510.35483870967744,31.1
2024-03-17 18:00:12,2514.660714285714,514.7410714285714,28.1
2024-03-18 08:08:55,2521.042713567839,505.7814070351759,50.0
2024-03-18 08:48:55,2516.901213171577,512.9670710571924,72.5
2024-03-18 09:28:55,2515.652610441767,521.5461847389558,62.5
2024-03-18 10:08:55,2512.782456140351,524.2,71.6
2024-03-18 10:48:55,2507.0537313432837,522.0432835820895,84.1
2024-03-18 11:28:55,2510.1101694915255,531.5641646489104,103.7
2024-03-18 12:08:55,2510.8413098236774,530.2913518052057,149.6
2024-03-18 12:48:55,2509.458557588805,528.1539289558665,116.7
