DATE,X,Y,AREA
2024-03-17 10:00:12,1992.822429906542,258.2616822429907,13.4
2024-03-17 10:40:12,1994.119266055046,260.89908256880733,13.7
2024-03-17 11:20:12,1994.1774193548388,261.6693548387097,15.6
2024-03-17 12:00:12,1995.7894736842106,260.0877192982456,14.3
2024-03-17 13:20:12,1994.6879432624114,259.3900709219858,17.7
2024-03-17 14:40:12,1994.223404255319,255.6595744680851,11.8
2024-03-17 15:20:12,1993.340807174888,259.4484304932735,28.0
2024-03-17 16:40:12,1995.7714285714285,260.2190476190476,13.2
2024-03-17 17:20:12,1998.25,260.54487179487177,19.6
2024-03-17 18:00:12,2002.0,261.73267326732673,12.7
2024-03-18 08:08:55,1996.3505976095616,260.8764940239044,31.5
2024-03-18 08:48:55,1999.406113537118,263.10917030567686,28.8
2024-03-18 09:28:55,1997.3703703703704,263.0777777777778,33.9
2024-03-18 10:08:55,1997.871212121212,265.2386363636364,33.2
2024-03-18 10:48:55,1998.183745583039,265.4381625441696,35.5
2024-03-18 11:28:55,1998.7656765676568,266.1221122112211,38.1
2024-03-18 12:08:55,1998.0131147540983,266.8786885245902,38.3
2024-03-18 12:48:55,1997.047619047619,267.4965986394558,36.9
