DATE,X,Y,AREA
2024-03-17 10:00:12,2211.6304347826085,349.46059782608694,92.4
2024-03-17 10:40:12,2220.0752032520327,357.510162601626,61.8
2024-03-17 11:20:12,2219.140397350993,368.6291390728477,94.8
2024-03-17 12:00:12,2222.2125382263,378.58256880733944,82.1
2024-03-17 12:40:12,2192.5678233438484,403.32807570977917,39.8
2024-03-17 13:20:12,2177.762658227848,409.5427215189873,79.4
2024-03-17 14:00:12,2133.055970149254,415.7313432835821,33.7
2024-03-17 14:40:12,2139.981072555205,404.69085173501577,39.8
2024-03-17 15:20:12,2146.074889867841,392.15859030837004,28.5
2024-03-17 16:00:12,2143.0,396.68345323741005,17.5
2024-03-17 16:40:12,2140.065019505852,404.6111833550065,96.6
