DATE,X,Y,AREA
2024-03-17 09:20:12,2418.5877192982457,1025.1555023923445,157.5
2024-03-17 10:00:12,2413.66744913928,1032.6768388106416,160.5
2024-03-17 10:40:12,2409.969362745098,1032.8676470588234,102.5
2024-03-17 11:20:12,2413.8068085106383,1043.1625531914895,147.6
2024-03-17 12:00:12,2407.998714652956,1044.5668380462726,97.7
2024-03-17 12:40:12,2402.7025316455697,1048.639240506329,59.5
2024-03-17 13:20:12,2392.771739130435,1047.4076086956522,23.1
2024-03-17 14:00:12,2385.586046511628,1046.9302325581396,27.0
2024-03-17 14:40:12,2383.5822222222223,1046.2822222222221,56.5
2024-03-17 15:20:12,2380.237951807229,1047.1415662650602,41.7
2024-03-17 16:00:12,2373.8255451713394,1052.4330218068535,40.3
2024-03-17 16:40:12,2383.063186813187,1058.5961538461538,91.4
2024-03-17 17:20:12,2383.2933507170796,1065.3898305084747,96.3
2024-03-17 18:00:12,2384.6455331412103,1068.206051873199,87.2
2024-03-18 08:08:55,2380.351094890511,1067.7452554744525,172.0
2024-03-18 08:48:55,2387.600716845878,1065.1749103942652,175.2
2024-03-18 09:28:55,2388.505,1066.5041666666666,150.7
2024-03-18 10:08:55,2389.1315014720312,1068.235525024534,128.0
2024-03-18 10:48:55,2387.0876451953536,1069.4720168954593,118.9
2024-03-18 11:28:55,2376.287779237845,1072.1655716162943,95.6
2024-03-18 12:08:55,2383.0324324324324,1081.465945945946,116.2
2024-03-18 12:48:55,2370.8885298869145,1089.0468497576737,77.7
