DATE,X,Y,AREA
2024-03-17 10:40:12,2544.0140845070423,525.2957746478874,8.9
2024-03-17 12:00:12,2547.2982456140353,539.9824561403509,7.2
2024-03-17 16:00:12,2554.051948051948,534.1818181818181,9.7
2024-03-17 17:20:12,2569.34375,522.96875,8.0
2024-03-18 08:08:55,2569.5394736842104,503.38157894736844,9.5
2024-03-18 08:48:55,2567.4395604395604,509.3296703296703,11.4
2024-03-18 09:28:55,2572.0823529411764,524.6,10.7
2024-03-18 10:08:55,2568.967032967033,531.1428571428571,11.4
2024-03-18 10:48:55,2564.0887096774195,528.2983870967741,15.6
2024-03-18 11:28:55,2568.553191489362,538.5,11.8
2024-03-18 12:08:55,2563.923076923077,539.5594405594405,18.0
2024-03-18 12:48:55,2570.1186440677966,535.5,14.8
