DATE,X,Y,AREA
2024-03-16 09:43:29,2785.235668789809,1418.2452229299363,39.4
2024-03-16 10:23:29,2787.4644194756556,1419.4569288389514,33.5
2024-03-16 11:03:29,2787.605316973415,1420.799591002045,61.4
2024-03-16 11:43:29,2794.3264248704663,1418.5112262521588,72.7
2024-03-16 12:23:29,2788.118473895582,1417.690763052209,62.5
2024-03-16 13:03:29,2802.953237410072,1414.8453237410072,34.9
2024-03-16 13:43:29,2794.5644736842105,1411.3802631578947,95.4
2024-03-16 14:23:29,2792.580882352941,1412.8106617647059,68.3
2024-03-16 15:03:29,2783.727416798732,1408.1980982567354,79.2
2024-03-16 15:43:29,2791.324110671937,1411.5197628458498,63.5
2024-03-16 16:23:29,2792.546511627907,1405.8643410852712,97.2
2024-03-16 17:03:29,2797.6402777777776,1401.4819444444445,90.4
2024-03-16 17:43:29,2789.3496503496503,1398.5268065268065,53.9
2024-03-16 18:23:29,2799.925925925926,1399.8829151732377,105.1
2024-03-17 10:40:12,2799.1193548387096,1405.6129032258063,77.9
2024-03-17 11:20:12,2791.460008837826,1409.1961997348653,284.2
2024-03-17 12:00:12,2786.4436090225563,1407.9448621553884,50.1
2024-03-17 13:20:12,2804.036,1411.596,62.8
2024-03-17 14:00:12,2801.662037037037,1410.1574074074074,27.1
2024-03-17 14:40:12,2803.4514285714286,1416.942857142857,22.0
2024-03-17 15:20:12,2804.1418439716313,1418.0283687943263,17.7
2024-03-17 16:00:12,2804.132183908046,1417.103448275862,21.9
2024-03-17 16:40:12,2804.24145785877,1406.876993166287,55.1
2024-03-17 17:20:12,2813.753982300885,1407.7433628318583,71.0
2024-03-17 18:00:12,2807.7883064516127,1407.5766129032259,62.3
2024-03-18 08:08:55,2807.9810426540284,1412.5805687203792,106.0
2024-03-18 08:48:55,2809.8781284004353,1412.2383025027204,115.4
2024-03-18 09:28:55,2810.510144927536,1411.976811594203,86.7
2024-03-18 10:08:55,2807.065693430657,1411.5080291970803,86.0
2024-03-18 10:48:55,2807.1570121951218,1412.0259146341464,82.4
2024-03-18 11:28:55,2804.8867623604465,1416.781499202552,78.7
2024-03-18 12:08:55,2805.0345211581293,1416.3875278396436,112.8
2024-03-18 12:48:55,2807.3337612323494,1412.408215661104,97.8
