DATE,X,Y,AREA
2024-03-16 18:23:29,128.13449564134496,467.7036114570361,100.8
2024-03-17 10:40:12,127.86691312384472,467.8872458410351,67.9
2024-03-17 11:20:12,147.38709677419354,472.81720430107526,11.7
2024-03-17 12:00:12,118.81996434937611,459.1212121212121,70.5
2024-03-17 12:40:12,120.60833333333333,462.475,15.1
2024-03-17 13:20:12,113.48071428571428,471.2114285714286,175.8
2024-03-17 14:00:12,116.08783783783784,467.05405405405406,18.6
2024-03-17 16:00:12,106.99346405228758,465.18954248366015,19.2
2024-03-17 16:40:12,100.93883225208526,460.2557924003707,135.5
2024-03-17 17:20:12,114.87854251012146,475.3748987854251,155.1
2024-03-17 18:00:12,107.91223733003709,463.80098887515453,101.6
2024-03-18 08:08:55,105.72885154061625,466.3551820728291,224.2
2024-03-18 08:48:55,104.61764705882354,466.9317226890756,239.1
2024-03-18 09:28:55,106.65823466092573,470.59149623250806,233.3
2024-03-18 10:08:55,104.99882214369848,473.7173144876325,213.2
2024-03-18 10:48:55,104.03732162458836,474.2700329308452,228.8
2024-03-18 11:28:55,113.49604834960483,473.1487680148768,270.1
2024-03-18 12:08:55,99.80392156862744,472.80795847750863,217.8
2024-03-18 12:48:55,105.40486208508649,467.8784478728378,268.6
