DATE,X,Y,AREA
2024-03-16 16:23:29,928.9130434782609,646.3913043478261,8.7
2024-03-16 17:03:29,928.2337662337662,646.6493506493506,9.7
2024-03-16 17:43:29,928.1219512195122,646.780487804878,10.3
2024-03-16 18:23:29,928.4912280701755,646.7894736842105,7.2
2024-03-17 09:20:12,933.6095890410959,657.917808219178,18.3
2024-03-17 10:00:12,932.1692307692308,660.3538461538461,24.5
2024-03-17 10:40:12,921.4838095238096,652.8761904761905,65.9
2024-03-17 12:00:12,927.328,657.004,31.4
2024-03-17 14:00:12,925.6411764705882,661.1617647058823,42.7
2024-03-17 14:40:12,928.9512195121952,661.3658536585366,36.0
2024-03-17 15:20:12,929.1702127659574,663.5265957446809,23.6
2024-03-17 16:00:12,929.3763440860215,661.4462365591398,23.4
2024-03-17 16:40:12,918.379213483146,654.2612359550562,89.4
2024-03-17 17:20:12,916.9028340080972,652.7503373819163,93.1
2024-03-17 18:00:12,915.451669595782,651.5202108963093,71.5
2024-03-18 08:08:55,918.3171114599686,650.3799058084772,80.0
2024-03-18 08:48:55,922.6935749588139,657.8863261943986,76.2
2024-03-18 09:28:55,922.4911080711354,664.7551299589603,91.8
2024-03-18 10:08:55,920.3475177304964,670.7836879432624,106.2
2024-03-18 10:48:55,919.2953020134228,672.579418344519,112.3
2024-03-18 11:28:55,919.0667461263408,671.5327771156138,105.4
2024-03-18 12:08:55,920.1398135818908,669.0452729693742,94.3
2024-03-18 12:48:55,917.8723684210527,665.7355263157895,95.4
