DATE,X,Y,AREA
2024-03-15 12:47:07,599.5430107526881,875.3333333333334,23.4
2024-03-15 13:27:07,594.9208633093525,875.0791366906475,17.5
2024-03-15 14:07:07,591.1666666666666,876.5277777777778,18.1
2024-03-15 14:47:07,589.9816513761468,878.1651376146789,13.7
2024-03-15 15:27:07,586.1764705882352,875.1764705882352,6.4
2024-03-16 08:23:29,593.5940594059406,884.2178217821782,12.7
2024-03-16 09:03:29,592.5066666666667,883.1733333333333,9.4
2024-03-16 09:43:29,593.0285714285715,883.847619047619,13.2
2024-03-16 10:23:29,592.5294117647059,884.0588235294117,12.8
2024-03-16 11:03:29,593.1052631578947,884.1578947368421,9.5
2024-03-16 11:43:29,592.8301886792453,883.877358490566,13.3
2024-03-16 13:03:29,592.251282051282,891.4769230769231,49.0
2024-03-16 13:43:29,593.6666666666666,885.2291666666666,12.1
2024-03-16 14:23:29,593.5168539325842,884.685393258427,11.2
2024-03-16 15:03:29,593.6170212765958,884.5744680851063,5.9
2024-03-16 15:43:29,591.7971014492754,885.3768115942029,8.7
2024-03-16 16:23:29,592.4833333333333,885.2666666666667,7.5
2024-03-16 17:03:29,592.4909090909091,886.1818181818181,6.9
2024-03-17 09:20:12,592.1057268722467,891.330396475771,28.5
2024-03-17 12:00:12,593.6933333333334,888.44,9.4
2024-03-17 13:20:12,593.7214285714285,890.7964285714286,35.2
2024-03-17 14:00:12,590.1084337349398,889.3493975903615,10.4
2024-03-17 15:20:12,590.3947368421053,889.7236842105264,9.5
2024-03-17 16:00:12,588.5777777777778,889.0,5.7
2024-03-18 08:08:55,617.068493150685,885.1780821917808,9.2
2024-03-18 08:48:55,612.9551282051282,882.6794871794872,19.6
2024-03-18 09:28:55,611.4366197183099,885.7887323943662,17.8
2024-03-18 10:08:55,607.8651685393259,885.0168539325842,22.4
2024-03-18 10:48:55,606.1180555555555,887.3472222222222,18.1
2024-03-18 11:28:55,611.2186147186147,891.6883116883117,58.0
2024-03-18 12:08:55,602.812734082397,893.4232209737828,33.5
2024-03-18 12:48:55,607.2768817204301,896.7284946236559,46.7
