DATE,X,Y,AREA
2024-03-14 09:50:20,484.34653465346537,861.039603960396,12.7
2024-03-14 10:30:20,484.6779661016949,863.6779661016949,14.8
2024-03-14 11:10:20,485.765625,867.7890625,16.1
2024-03-14 11:50:20,484.68548387096774,870.2258064516129,15.6
2024-03-14 12:30:20,478.55555555555554,872.3650793650794,15.8
2024-03-14 13:10:20,470.1630434782609,877.9836956521739,23.1
2024-03-15 09:17:28,454.2912087912088,915.0,22.9
2024-03-15 10:37:28,450.24050632911394,925.7974683544304,9.9
2024-03-15 11:17:28,448.2352941176471,924.9852941176471,8.5
2024-03-15 12:47:07,468.4673469387755,947.1806122448979,123.1
2024-03-15 13:27:07,452.78723404255317,918.6382978723404,5.9
2024-03-15 14:07:07,445.1898734177215,911.620253164557,9.9
2024-03-16 08:23:29,453.672131147541,927.9262295081967,15.3
2024-03-16 09:03:29,450.36708860759495,923.1645569620254,9.9
2024-03-16 09:43:29,447.10185185185185,935.7129629629629,40.7
2024-03-16 10:23:29,455.089552238806,928.044776119403,8.4
2024-03-16 11:43:29,460.8219895287958,939.4607329842931,72.0
2024-03-16 12:23:29,432.93203883495147,942.1941747572815,12.9
2024-03-16 13:03:29,456.6381578947368,940.1157894736842,95.4
2024-03-16 13:43:29,450.16483516483515,928.4725274725274,11.4
2024-03-16 14:23:29,447.5066225165563,940.5099337748344,37.9
2024-03-16 15:03:29,449.8974358974359,929.8076923076923,9.8
2024-03-16 15:43:29,443.7752442996743,941.7035830618893,38.6
2024-03-16 16:23:29,447.79411764705884,929.9705882352941,8.5
2024-03-16 17:03:29,457.9230769230769,932.8173076923077,13.1
2024-03-16 18:23:29,459.6552901023891,936.2286689419795,36.8
2024-03-17 09:20:12,450.7391826923077,946.8209134615385,104.5
2024-03-17 10:40:12,454.3076923076923,939.5692307692308,8.2
2024-03-17 12:00:12,457.1566265060241,940.9397590361446,10.4
2024-03-17 13:20:12,450.2279411764706,940.2205882352941,17.1
2024-03-17 14:00:12,451.062893081761,941.8930817610063,20.0
2024-03-17 14:40:12,451.61206896551727,943.7068965517242,14.6
2024-03-17 15:20:12,447.26174496644296,941.6644295302013,18.7
2024-03-17 16:00:12,444.49297573435507,947.1660280970626,98.3
2024-03-17 16:40:12,448.78,940.23,12.6
2024-03-17 17:20:12,455.71276595744683,938.7765957446809,23.6
2024-03-17 18:00:12,454.6701030927835,941.0927835051547,12.2
2024-03-18 08:08:55,453.6223776223776,943.1608391608391,18.0
2024-03-18 08:48:55,450.38184663536776,954.8012519561815,80.2
2024-03-18 09:28:55,445.1002570694087,955.6401028277635,48.9
2024-03-18 10:08:55,445.0219178082192,956.6767123287672,45.8
2024-03-18 10:48:55,442.85750636132315,957.0737913486005,49.4
2024-03-18 11:28:55,452.76129032258063,955.2245161290323,97.3
2024-03-18 12:48:55,452.5408560311284,954.035019455253,96.8
