DATE,X,Y,AREA
2024-03-14 09:50:20,2320.407079646018,1165.4690265486727,56.8
2024-03-14 10:30:20,2315.547803617571,1191.031007751938,48.6
2024-03-14 12:30:20,2326.7251461988303,1201.359649122807,42.9
2024-03-15 08:37:28,2344.760956175299,1232.9442231075698,31.5
2024-03-15 09:17:28,2345.502762430939,1239.779005524862,68.2
2024-03-15 09:57:28,2345.0745341614906,1251.8664596273293,40.4
2024-03-15 10:37:28,2352.161858974359,1261.4535256410256,78.4
2024-03-15 11:17:28,2347.2541666666666,1272.3875,30.1
2024-03-15 11:57:28,2345.2256097560976,1273.5731707317073,20.6
2024-03-15 12:47:07,2345.3853955375253,1278.2413793103449,61.9
2024-03-15 13:27:07,2343.700137551582,1279.1884456671253,91.3
2024-03-15 14:07:07,2348.390342052314,1274.0684104627767,62.4
2024-03-15 14:47:07,2346.2483370288246,1282.3126385809312,56.6
2024-03-15 15:27:07,2336.7420924574208,1286.148418491484,51.6
2024-03-16 13:03:29,2343.779411764706,1288.8235294117646,25.6
2024-03-16 13:43:29,2347.25,1285.5478723404256,23.6
2024-03-16 14:23:29,2346.863354037267,1284.5776397515529,20.2
2024-03-16 15:03:29,2349.2582781456954,1296.4337748344371,37.9
2024-03-16 15:43:29,2363.075723830735,1301.1559020044544,56.4
2024-03-16 16:23:29,2370.158415841584,1297.122112211221,38.1
2024-03-16 17:03:29,2370.9929328621906,1297.625441696113,35.5
2024-03-16 17:43:29,2354.837837837838,1295.900900900901,13.9
