DATE,X,Y,AREA
2024-03-15 10:37:28,2750.4285714285716,726.9164237123421,258.4
2024-03-15 11:17:28,2749.9642324888227,714.344262295082,168.5
2024-03-15 12:47:07,2764.125481386393,707.3141848523749,391.3
2024-03-15 13:27:07,2743.25296239052,732.3106646058733,243.8
2024-03-15 14:47:07,2752.3389355742297,722.4033613445379,44.8
2024-03-15 15:27:07,2745.7659574468084,717.8893617021276,59.0
2024-03-16 08:23:29,2748.596341463415,726.9060975609756,103.0
2024-03-16 09:03:29,2752.1695760598504,722.4156275976725,151.1
2024-03-16 09:43:29,2757.399164451196,736.7212305355108,330.7
2024-03-16 10:23:29,2747.4343832020995,721.5853018372703,95.7
2024-03-16 11:03:29,2760.9423503325943,733.9711751662971,56.6
2024-03-16 11:43:29,2734.547803617571,750.3880275624462,291.6
2024-03-16 12:23:29,2754.153488372093,750.8063953488372,432.0
2024-03-16 13:03:29,2726.247340425532,725.2632978723404,47.2
2024-03-16 14:23:29,2746.9558344955835,736.9632728963273,270.1
2024-03-16 15:03:29,2736.990215264188,744.3639921722114,320.9
2024-03-16 15:43:29,2744.148696264975,721.4834390415785,178.2
2024-03-16 16:23:29,2749.286237571952,715.9947671376243,240.0
2024-03-16 17:03:29,2756.965228589826,711.3457823567289,195.0
2024-03-16 17:43:29,2711.7156862745096,698.1176470588235,12.8
2024-03-17 10:40:12,2717.097087378641,708.1165048543689,12.9
2024-03-17 13:20:12,2730.1011904761904,730.3154761904761,21.1
2024-03-17 14:00:12,2720.110294117647,720.8897058823529,17.1
2024-03-17 15:20:12,2733.529605263158,702.9333881578947,152.7
2024-03-17 16:00:12,2723.5588235294117,690.824705882353,106.7
2024-03-17 16:40:12,2727.1476323119778,695.2813370473538,45.1
