DATE,X,Y,AREA
2024-03-16 12:23:29,390.6363636363636,802.4772727272727,16.6
2024-03-16 15:43:29,388.0354609929078,802.113475177305,17.7
2024-03-16 16:23:29,386.50877192982455,798.7953216374269,21.5
2024-03-16 17:03:29,385.8198198198198,801.0540540540541,13.9
2024-03-16 17:43:29,387.44565217391306,802.0760869565217,11.6
2024-03-16 18:23:29,386.03846153846155,802.7980769230769,13.1
2024-03-17 09:20:12,384.8013605442177,809.4748299319727,92.3
2024-03-17 10:40:12,387.5342465753425,804.4520547945206,9.2
2024-03-17 11:20:12,390.33870967741933,806.516129032258,7.8
2024-03-17 12:00:12,390.0919540229885,808.4942528735633,10.9
2024-03-17 12:40:12,392.5449936628644,814.5880861850444,99.1
2024-03-17 13:20:12,388.3782945736434,812.5395348837209,81.0
2024-03-17 14:00:12,389.93220338983053,814.7627118644068,14.8
2024-03-17 14:40:12,389.3333333333333,813.5284552845528,15.4
2024-03-17 15:20:12,387.08670520231215,813.3526011560693,21.7
2024-03-17 16:00:12,387.4351351351351,816.5162162162162,92.9
2024-03-17 16:40:12,386.9102564102564,812.8076923076923,19.6
