DATE,X,Y,AREA
2024-03-16 14:23:29,2743.576327433628,1240.0519911504425,113.5
2024-03-17 09:20:12,2750.5737885462554,1245.3823788546256,570.1
2024-03-17 10:00:12,2753.809947871416,1245.3021285838402,578.2
2024-03-17 10:40:12,2757.6197183098593,1239.2613458528951,80.2
2024-03-17 11:20:12,2762.2828719723184,1256.3232410611304,435.5
2024-03-17 12:00:12,2767.6777629826897,1246.8468708388814,94.3
2024-03-17 12:40:12,2767.6666666666665,1241.5216049382716,40.7
2024-03-17 13:20:12,2763.0719512195124,1247.0560975609756,103.0
2024-03-17 14:00:12,2774.6900406504064,1242.378048780488,123.6
2024-03-17 14:40:12,2762.6581469648563,1240.4920127795526,39.3
2024-03-17 15:20:12,2763.042424242424,1239.351515151515,20.7
2024-03-17 16:00:12,2752.936794582393,1229.1015801354401,55.6
2024-03-17 16:40:12,2769.758807588076,1249.260162601626,92.7
2024-03-17 17:20:12,2780.3536821705425,1257.4815891472867,129.6
2024-03-17 18:00:12,2773.8913480885312,1255.417505030181,124.8
2024-03-18 08:08:55,2773.9659332860183,1261.652945351313,176.9
2024-03-18 08:48:55,2763.389170896785,1261.4830795262267,148.4
2024-03-18 09:28:55,2759.8776493256264,1261.6088631984585,130.4
2024-03-18 10:08:55,2768.2210259658013,1267.658644711843,198.3
2024-03-18 10:48:55,2754.4439790575916,1265.1958115183247,119.9
2024-03-18 11:28:55,2753.9186046511627,1267.0029069767443,129.6
2024-03-18 12:08:55,2778.5892307692307,1281.2815384615385,326.5
2024-03-18 12:48:55,2748.3479318734794,1269.6885644768856,103.2
