DATE,X,Y,AREA
2024-03-13 11:12:07,2725.9468599033817,173.58454106280195,26.0
2024-03-13 11:52:07,2725.6548223350255,179.98477157360406,24.7
2024-03-13 12:32:07,2725.1774193548385,187.0241935483871,15.6
2024-03-13 13:12:07,2723.8839285714284,194.01785714285714,14.1
2024-03-13 13:52:07,2715.614285714286,200.10714285714286,17.6
2024-03-13 14:32:07,2704.3167701863354,205.22360248447205,20.2
2024-03-13 15:12:07,2704.158415841584,212.88118811881188,25.4
2024-03-13 15:52:07,2703.40562248996,215.41365461847388,31.3
2024-03-13 16:32:07,2700.909952606635,225.61611374407582,26.5
2024-03-13 17:12:06,2704.8216216216215,241.1216216216216,46.5
2024-03-13 17:52:07,2707.7395833333335,244.046875,48.2
2024-03-14 09:10:20,2740.46403712297,230.46790409899458,162.4
2024-03-14 09:50:20,2735.3258706467664,251.28026533996683,151.5
2024-03-14 10:30:20,2739.0061728395062,251.4506172839506,183.1
2024-03-14 11:10:20,2745.9108716944174,251.74828599412342,128.2
2024-03-14 11:50:20,2746.622807017544,254.8953634085213,200.4
2024-03-14 12:30:20,2740.717670954638,262.37914691943126,185.5
2024-03-14 13:10:20,2757.3212121212123,261.369696969697,20.7
2024-03-14 13:50:20,2739.202404809619,265.74749498997994,62.7
2024-03-14 15:10:20,2738.7258771929824,253.59649122807016,57.3
2024-03-14 17:50:20,2719.4266055045873,261.7110091743119,27.4
2024-03-15 08:37:28,2730.249855907781,272.2236311239193,435.8
2024-03-15 09:17:28,2728.0916575192095,264.4066959385291,457.6
2024-03-15 09:57:28,2739.531668696711,258.5140073081608,412.4
2024-03-15 10:37:28,2734.4950240770468,271.20160513643657,391.2
2024-03-15 11:17:28,2737.4758261933903,269.343329253366,410.4
2024-03-15 11:57:28,2738.438133874239,272.10141987829616,309.6
2024-03-15 12:47:07,2742.4182189334015,263.60959428425616,492.1
2024-03-15 13:27:07,2730.1866438356165,278.88641552511416,440.0
2024-03-15 14:07:07,2732.0983254615717,289.41047659939886,292.5
2024-03-15 14:47:07,2748.32,249.456,31.4
2024-03-15 15:27:07,2736.720588235294,264.2389705882353,68.3
2024-03-16 11:03:29,2739.2,236.67777777777778,11.3
2024-03-17 12:40:12,2731.9117647058824,221.83333333333334,12.8
