DATE,X,Y,AREA
2024-03-16 09:03:29,2524.2206896551725,735.5172413793103,18.2
2024-03-16 09:43:29,2525.709327548807,738.5574837310195,57.9
2024-03-16 10:23:29,2527.7480916030536,740.8015267175573,16.5
2024-03-16 11:03:29,2531.6913580246915,743.4938271604939,30.5
2024-03-16 11:43:29,2519.8,742.6,27.6
2024-03-16 12:23:29,2524.742268041237,737.8487972508591,36.5
2024-03-16 13:03:29,2521.1754385964914,719.1578947368421,7.2
2024-03-16 13:43:29,2534.2299212598427,728.9511811023622,79.7
2024-03-16 14:23:29,2521.2206896551725,731.4551724137931,18.2
2024-03-16 15:03:29,2525.375,734.3691860465116,43.2
2024-03-16 15:43:29,2527.528409090909,734.9431818181819,22.1
2024-03-16 16:23:29,2526.912,734.2453333333333,47.1
2024-03-16 17:03:29,2525.429347826087,729.9864130434783,46.2
2024-03-16 17:43:29,2524.9617224880385,735.3684210526316,26.2
2024-03-16 18:23:29,2533.8915525114157,745.8869863013699,110.0
2024-03-17 09:20:12,2511.2436188315373,749.8650028360748,442.8
2024-03-17 10:00:12,2504.106422505308,747.4654989384288,473.2
2024-03-17 10:40:12,2514.592,754.8106666666666,47.1
2024-03-17 11:20:12,2515.58977443609,758.6255639097744,417.6
2024-03-17 12:00:12,2529.3229166666665,764.8645833333334,12.1
2024-03-17 13:20:12,2536.8205128205127,719.9166666666666,19.6
2024-03-17 15:20:12,2537.994459833795,711.617728531856,45.3
2024-03-17 16:00:12,2533.3657587548637,709.3696498054475,32.3
2024-03-18 08:08:55,2546.733333333333,709.3857142857142,105.5
2024-03-18 08:48:55,2552.3753280839896,714.1430446194225,95.7
2024-03-18 09:28:55,2536.1566731141197,717.522243713733,64.9
2024-03-18 10:08:55,2532.042895442359,722.2386058981233,46.8
2024-03-18 10:48:55,2533.5044510385756,722.8219584569733,42.3
2024-03-18 11:28:55,2522.2979591836734,726.7795918367347,30.8
2024-03-18 12:08:55,2531.0434782608695,733.5,34.7
2024-03-18 12:48:55,2524.1111111111113,728.1481481481482,20.3
